,name,god_0,god_1,god_2,city,addr,religion,tel,principal,longitude,latitude,dist
1179,海會寺,釋迦牟尼佛,,,新北市,直潭里灣潭路72之1號,佛教,02-29141275,李月霞,121.537895202637,24.9420604705811,新店區
1180,地母庵,燃燈佛,釋迦牟尼佛,彌勒佛,新北市,東山里東和街71之1號,佛教,02-86852993,許金英,121.392097473145,24.9868698120117,樹林區
1181,財團法人台北市北安宮,天上聖母,,,臺北市,頂碩里西藏路256號,道教,02-23021881,羅碧霞,121.501586914063,25.0297622680664,萬華區
1182,法靈寺,釋迦牟尼佛,,,新北市,外平林14號,佛教,02-24933048,蘇建明,121.858734130859,25.0377750396729,雙溪區
1183,龍山慈惠堂,瑤池金母,,,新北市,黎明里5鄰橫窠雅42號,道教,02-29095420,李金英,121.414108276367,25.0680179595947,泰山區
1184,寶蓮寺,釋迦牟尼佛,,,桃園市,大同里中山路二段388巷36號,佛教,03-4982704,陳秀蓮,121.129096984863,25.0149803161621,觀音區
1185,玉京山大羅上仙府,玉皇大帝,,,新北市,永定里8鄰蚯蚓坑42號,道教,02-26631111,陳俊哲,121.68465423584,25.0065727233887,石碇區
1186,終南洞三聖宮,孚佑帝君,,,新北市,民權街1段1巷12弄1號,道教,02-26405279,呂見輝,121.622703552246,25.0534496307373,汐止區
1187,共和宮,劉府王爺,,,臺北市,社新里社子街117號,道教,02-28124828,林德勝,121.505302429199,25.0882396697998,士林區
1188,慈諴宮,天上聖母,,,臺北市,義信里大南路84號,道教,02-28802972,江運永,121.524696350098,25.0895195007324,士林區
1189,王爺廟,劉府王爺,,,基隆市,仁安街45號,道教,02-24264633,李銘德,121.747467041016,25.1452960968018,中山區
1190,祖師禪林,燃燈佛,釋迦牟尼佛,彌勒佛,臺北市,大屯里復興三路198號,佛教,02-28932241,羅火旺,121.50520324707,25.14967918396,北投區
1191,吉福宮,郭子儀,,,臺北市,松隆里松山路臨679-1號,道教,02-27285107,葉任平,121.581802368164,25.0353107452393,信義區
1192,法主宮,法主聖君,,,新北市,下圭柔山100之1號,道教,02-26228530,葉水金,121.437934875488,25.2105884552002,淡水區
1193,淡水新興福德宮,福德正神,,,新北市,新民街226巷2號旁,道教,02-26206455,田美裕,121.436302185059,25.1805801391602,淡水區
1194,宏善寺,釋迦牟尼佛,,,桃園市,三元街407巷50號,佛教,03-3328253,釋宗倫,121.322601318359,25.0106506347656,桃園區
1195,雲登山寺,釋迦牟尼佛,,,新北市,昇高村王軍寮7之2號,佛教,02-22620113,周勝雲,121.614402770996,24.9856491088867,深坑區
1196,保安宮,保儀尊王,,,新北市,大寮路49巷5之2號,佛教,093-2070868,顏東盛,121.782302856445,25.0975093841553,瑞芳區
1197,眾聖宮,大眾爺,,,桃園市,後厝村1鄰40號,道教,03-3853225,陳連壽,121.225051879883,25.0875701904297,大園區
1198,承德寺,釋迦牟尼佛,,,桃園市,山腳村山外路25號,佛教,03-3243359,陳財旺,121.286499023438,25.0831527709961,蘆竹區
1199,慈願寺,釋迦牟尼佛,,,新北市,美豐里雞母嶺街53之2號,佛教,02-24902669,王梅,121.888198852539,25.0688304901123,貢寮區
1200,竹東慈惠堂,瑤池金母,,,新竹縣,大鄉里中豐路三段476號,道教,03-5965860,謝國銀,121.074722290039,24.7213287353516,竹東鎮
1201,鳳山寺,釋迦牟尼佛,,,新竹縣,波羅村7鄰新興路838巷101號,佛教,03-5981369,陳全成,121.013900756836,24.8786602020264,湖口鄉
1202,安國寺,釋迦牟尼佛,,,臺北市,大屯里復興三路101巷10號,佛教,02-28964558,張優理,121.499801635742,25.1596794128418,北投區
1203,湄聖宮,天上聖母,,,新北市,永樂里安樂路463巷12號,道教,02-29230744,陳蔡春煌,121.513969421387,25.0050277709961,永和區
1204,佛光山石門北海道場,釋迦牟尼佛,,,新北市,石門里內石門78之1號,佛教,02-26382511,李月嬌,121.570701599121,25.2553100585938,石門區
1205,保安宮,保生大帝,,,新北市,溪頭里15鄰長江路三段5之1號旁,道教,02-82528537,葉德生,121.471801757813,25.0336303710938,板橋區
1206,福星宮,福德正神,,,新北市,成和里金門街127巷19號,道教,02-26842522,王旭昇,121.433898925781,24.9911308288574,板橋區
1207,潤德宮,福德正神,,,新北市,成和里大觀路3段36巷83之1號,道教,02-26759484,黃金火,121.434501647949,24.9976596832275,板橋區
1208,五谷金聖殿,神農大帝,,,新北市,勤進路418號旁,道教,02-26423828,李延坤,121.664001464844,25.0535907745361,汐止區
1209,三重鎮安亭,中壇元帥,,,新北市,開元里三和路一段19號,道教,02-29732314,李訓賢,121.503601074219,25.0647506713867,三重區
1210,昭明寺,釋迦牟尼佛,,,臺北市,福林里中山北路5段56號,佛教,02-28821581,柯麗雲,121.526397705078,25.0831699371338,士林區
1211,福德宮,福德正神,,,基隆市,西定路198之1號,道教,02-24287507,陳文宗,121.732696533203,25.1364402770996,中山區
1212,財團法人台北市蓮友念佛團,阿彌陀佛,,,臺北市,力行里朱崙街63號,佛教,02-2771-4544;2772-5174,金子源,121.541923522949,25.0500774383545,中山區
1213,財團法人台灣省基隆市大佛禪院,釋迦牟尼佛,,,基隆市,壽山路17號,佛教,02-24222296,,121.750900268555,25.1331253051758,信義區
1214,財團法人新北市泰山巖,顯應祖師,,,新北市,明志里應化街32號,佛教,02-29018371,林志峰,121.423500061035,25.0440998077393,泰山區
1215,財團法人新竹縣五指山玉皇宮,關聖帝君,孚佑帝君,九天司命,新竹縣,外坪村8鄰六股11之2號,道教,03-5802053,巫明火,121.089401245117,24.6419105529785,北埔鄉
1216,財團法人天恩彌勒佛院,彌勒佛,,,新竹縣,湖光村快樂路1號,彌勒大道,03-5806632,汪慈光,120.987449645996,24.6819324493408,峨眉鄉
1217,檳榔坑頭福德宮,福德正神,,,新北市,中興里檳榔路151號之1,道教,02-29114641,廖萬益,121.545799255371,24.9608001708984,新店區
1218,清慈宮,玄天上帝,,,新北市,雙興里太和11號之3,道教,02-24929006,賴忠義,121.659797668457,25.1764907836914,萬里區
1219,清涼寺,普庵祖師,,,新北市,復興里復興路323巷4號,佛教,02-22888032,江麗素,121.483901977539,25.0914402008057,蘆洲區
1220,桃園市福德宮,福德正神,,,桃園市,中山路2號,道教,03-3332697,蘇家永,121.313003540039,24.9954891204834,桃園區
1221,西廟,普庵祖師,,,桃園市,西湖里1鄰中山路220號,道教,03-3678977,游財登,121.307601928711,24.9931087493896,桃園區
1222,集順廟,保儀尊王,,,新北市,深坑街135號,道教,02-26642366,高銘金,121.613502502441,25.0012302398682,深坑區
1223,瑞慈宮,天上聖母,,,新北市,爪峰里三爪子坑路106巷190號,道教,02-24975539,廖吉男,121.80899810791,25.1032104492188,瑞芳區
1224,四腳亭吉安宮,天上聖母,,,新北市,吉慶里瑞竹路91號,道教,02-24577381,呂文德,121.763900756836,25.1029090881348,瑞芳區
1225,觀宗寺,釋迦牟尼佛,,,新北市,草東里中正路15號,佛教,02-26262311,吳博英,121.442901611328,25.1695709228516,淡水區
1226,財團法人台北行天宮,關聖帝君,,,臺北市,行政里民權東路2段109號,道教,02-25027924,吳岳羽,121.533500671387,25.0627498626709,中山區
1227,增昌宮,玉皇大帝,,,新竹縣,豐田村3鄰25號,道教,03-5931916,葉金傳,121.165283203125,24.7096405029297,橫山鄉
1228,樂善堂,普庵祖師,,,新竹縣,豐鄉村大山背3鄰31號,佛教,03-5960674,葉雲燭,121.139450073242,24.6993274688721,橫山鄉
1229,新竹縣竹北市伍福宮,福德正神,,,新竹縣,勝利二路169號,道教,03-5503600,彭吉台,121.029151916504,24.8219547271729,竹北市
1230,發一光耀佛堂,彌勒佛,,,新竹縣,新港里新港3街2段1號,一貫道,03-5566721,藍百合,120.94930267334,24.8491497039795,竹北市
1231,新竹市東寧宮,地藏王菩薩,,,新竹市,東門里11鄰東門街146號,佛教,03-5233257,吳榮聲,120.969100952148,24.8042602539063,東區
1232,三和宮,三山國王,,,新竹縣,新富里5鄰老社寮34號,道教,03-5872996,李國楻,121.178771972656,24.7657222747803,關西鎮
1233,保安宮,保儀尊王,,,新北市,石嘈里石嘈10號,道教,02-26656139,林文恭,121.728424072266,24.9584541320801,坪林區
1234,朱玄堂,朱府王爺,,,新北市,潭邊里10鄰小粗坑1之2號,道教,02-26632356,朱光男,121.673110961914,24.9826679229736,石碇區
1235,大願山拜佛寺,釋迦牟尼佛,,,新北市,格頭里北宜路5段火燒樟巷8號,佛教,02-26651118,鄭國增,121.625297546387,24.9561100006104,石碇區
1236,慈上堂,三清道祖,,,新北市,橫科里橫科路407巷25弄17號,道教,02-26401935,周律,121.626403808594,25.0490398406982,汐止區
1237,王母救世宮,瑤池金母,,,新北市,保長里長興街二段50巷50號,道教,02-86475180,黃英敏,121.675498962402,25.080680847168,汐止區
1238,明倫講堂,明明上帝,,,新北市,北宜路2段615巷30號,一貫道,02-22173500,王富貴,121.57080078125,24.9577503204346,新店區
1239,法界禪寺,釋迦牟尼佛,,,新北市,樹興里文化街112巷17弄2號,佛教,02-26861430,黃秀芍,121.416801452637,24.9901905059814,樹林區
1240,福興廟,福德正神,,,新北市,柑園里柑園街2段22號,道教,02-26801680,鄧萬興,121.387603759766,24.9557495117188,樹林區
1241,南海聖靈宮,天上聖母,,,新北市,尖山里4鄰尖山路240巷21弄23號旁,道教,02-26706487,任得南,121.342529296875,24.9476623535156,鶯歌區
1242,財團法人台灣省桃園縣楊梅妙法道場,燃燈佛,釋迦牟尼佛,彌勒佛,桃園市,楊江里武營街2巷30號,佛教,03-4750501,吳國良,121.142601013184,24.9075508117676,楊梅區
1243,新竹市內湖龍正宮,天上聖母,,,新竹市,內湖里內湖路90巷1號,道教,03-5375396,莊清旗,120.905204772949,24.7428722381592,香山區
1244,港南里順天宮,石明仙祖,,,新竹市,港南里4鄰海埔路74巷15號,道教,03-5387383,鄭成光,120.927619934082,24.8186988830566,香山區
1245,福靈宮,神農大帝,,,新竹市,朝山里2鄰中華路五段457號,道教,03-5373567,劉文棋,120.91332244873,24.7624015808105,香山區
1246,南港慈雲寺,濟公活佛,,,臺北市,中研里福山街44巷15弄1號,道教,02-27830743,李漢章 ,121.617301940918,25.0452404022217,南港區
1247,大願禪寺,釋迦牟尼佛,,,桃園市,兔子坑里17鄰大湖頂61-6號,佛教,03-3292767,李枝億,121.382789611816,24.9937133789063,龜山區
1248,三元宮(三湖),三官大帝,,,桃園市,三湖里9鄰楊湖路三段600號,道教,03-4722857,王朝庚,121.099403381348,24.9127902984619,楊梅區
1249,永豐宮,福德正神,,,新竹市,前溪里3鄰經國路一段156巷228之1號,道教,03-5323297,溫文泰,120.987548828125,24.8185405731201,東區
1250,慈鳳宮,玉皇三公主娘娘,,,基隆市,六堵里工建西路32之1號,道教,02-24511419,藍寶麵,121.70369720459,25.092170715332,七堵區
1251,金山禪寺,釋迦牟尼佛,,,新北市,景南里景新街467巷50弄18號(暫厝),佛教,02-29421358,許富喻,121.518402099609,24.9889392852783,中和區
1252,佛教靈宗仁慈寺,釋迦牟尼佛,,,新北市,圓通路367巷68號,佛教,02-22430222,詹舜堯,121.493469238281,24.9833717346191,中和區
1253,普賢寺,釋迦牟尼佛,,,新北市,頭寮坑路13號,佛教,02-26726170,許光彥,121.441162109375,24.9145545959473,三峽區
1254,北天玉福宮,福德正神,,,新北市,安坑里建安140號之12,道教,02-26726572,張武明,121.464202880859,24.9141807556152,三峽區
1255,下塔悠福德爺宮,福德正神,,,臺北市,金泰里敬業三路196號,道教,02-25322416,許萬通,121.556602478027,25.077880859375,中山區
1256,台北保霞宮,保生大帝,,,臺北市,中庄里松江路226巷21號,道教,02-25711706,陳建和,121.535499572754,25.0697498321533,中山區
1257,慶安宮,福德正神,,,桃園市,埔仁路352號,道教,0932-927497,盧茂榮,121.280181884766,24.9039916992188,大溪區
1258,普濟堂,關聖帝君,,,桃園市,福仁里普濟路124號,道教,03-3882054,謝昌明,121.286102294922,24.8865699768066,大溪區
1259,西龍巖廟,普庵祖師,,,新北市,大崁里大堀湖22號,佛教,02-26103422,李文雄,121.423034667969,25.1501312255859,八里區
1260,八里五福宮,財神爺,,,新北市,米倉里渡船頭2之1號,道教,02-26101895,鄭戴麗香,121.434097290039,25.1511898040771,八里區
1261,順安宮,法主聖君,,,新北市,三和路三段19號,道教,02-29736682,陳萬生,121.496200561523,25.0709590911865,三重區
1262,南榮宮,福德正神,,,基隆市,南榮路93巷1號,道教,02-24231665,洪棟全,121.74299621582,25.1257400512695,仁愛區
1263,永福慈惠堂,瑤池金母,,,新北市,永順里永安北路一段27巷55號,道教,02-22878704,余惠璧,121.47730255127,25.0754795074463,三重區
1264,興道山聖南寺,釋迦牟尼佛,,,新北市,牡丹里聖南30號之1,佛教,02-24931615,陳秀玉,121.85710144043,25.0521793365479,雙溪區
1265,永石萬善祠,有應公,,,新竹縣,石潭村11鄰福昌街2巷2號,道教,03-5931800,劉家宏,121.104499816895,24.7451000213623,芎林鄉
1266,天寶聖道宮,玉皇大帝,,,臺北市,松隆里松山路664之10號,道教,02-27277045,周明,121.579193115234,25.0281143188477,信義區
1267,玉桂嶺東隆宮,溫府千歲,,,新北市,豐田村6鄰玉桂嶺5之6號,道教,02-26633915,余哲雄,121.72004699707,24.9975929260254,石碇區
1268,福瑞宮,福德正神,,,新北市,長江街1號對面(暫厝),道教,02-26413239,黃永壽,121.654403686523,25.0712795257568,汐止區
1269,板橋珠龍宮,孚佑帝君,,,新北市,中正里12鄰中正路489巷臨17號,道教,02-22593038,林煌益,121.453681945801,25.0270175933838,板橋區
1270,蓮善寺,普庵祖師,,,桃園市,中正路三林段226巷126弄1衖2之1號,佛教,03-4702746,古香妹,121.226577758789,24.848123550415,龍潭區
1271,金山寺,燃燈佛,釋迦牟尼佛,彌勒佛,桃園市,三坑里16鄰中正路三坑段312號,佛教,03-4712296,廖明宏,121.244400024414,24.8405799865723,龍潭區
1272,暖暖過港福德宮,福德正神,,,基隆市,過港路181之1號,道教,02-24572860,林繼業(暫代),121.736640930176,25.105525970459,暖暖區
1273,普陀山慈航寺,釋迦牟尼佛,,,臺北市,松隆里松山路臨677-7號,佛教,02-27285188,姜仁等,121.583198547363,25.0256595611572,信義區
1274,瑞龍宮,西秦王爺,,,新北市,龍山里逢甲路250號,道教,09-35550989,賴金通,121.805397033691,25.1105403900146,瑞芳區
1275,金福宮,池府王爺,,,新北市,三民街23號,道教,02-26212519,莊武男,121.439193725586,25.1720027923584,淡水區
1276,楊柳堂,普庵祖師,,,新竹縣,尚義里2鄰山腳2號,佛教,03-5562464,張松烈,120.960014343262,24.8657703399658,竹北市
1277,湧蓮寺,普庵祖師,,,新北市,得勝街96號,佛教,02-22818642,陳宏昌,121.471298217773,25.0832901000977,蘆洲區
1278,福安宮,福德正神,,,新北市,八德街63之1號,道教,02-86841419,洪建一,121.419296264648,24.9825992584229,樹林區
1279,樹林彭厝鎮安宮,邢府王爺,,,新北市,彭興里太平路247巷26號,道教,02-86844058,邱垂章,121.420600891113,24.9746704101563,樹林區
1280,重興宮,福德正神,,,新北市,彭興里太平路247巷26之1號,道教,02-86844058,陳義昌,121.420600891113,24.9747905731201,樹林區
1281,鎮湖宮,福德正神,,,新北市,鶯桃路413巷78弄8號之1,道教,02-26707076,鄭原燦,121.329696655273,24.9633007049561,鶯歌區
1282,青龍山濟善寺,濟公活佛,,,新北市,粗坑里5鄰湖興路臨128號之3,道教,02-26665755,邱森明,121.565612792969,24.9312267303467,新店區
1283,北后雲天宮,十二延天溪女娘娘,,,新北市,東勢里東勢街76巷26號,道教,02-26603516,黃根旺,121.633697509766,25.0397605895996,汐止區
1284,板橋足天宮,天上聖母,,,新北市,振義里萬安街20巷34號,道教,02-29533719,蔡旻育,121.484397888184,25.023380279541,板橋區
1285,北佑宮,福德正神,,,新北市,南陽街91巷38弄5號,道教,02-29641552,黃福長,121.624603271484,25.0604496002197,汐止區
1286,天聖代天府,五府千歲,,,新北市,長青里八連路三段238號之2,道教,02-26451862,廖勝國,121.61009979248,25.1223297119141,汐止區
1287,板橋福天宮,天上聖母,,,新北市,田單街49巷28之4號,道教,02-22517436,鍾清銘,121.483360290527,25.0280628204346,板橋區
1288,福安宮(重複),福德正神,,,新北市,福安里福安街53之1號,道教,02-26412995,蘇祖標,121.663665771484,25.064115524292,汐止區
1289,林口區慶安宮,三山國王,,,新北市,頂福97號,道教,02-26060431,余泰億,121.328102111816,25.093469619751,林口區
1290,代天府北行宮,五府千歲,,,臺北市,華江里和平西路3段302巷3弄19號,道教,02-23066654,莊樹明(代),121.492301940918,25.0349807739258,萬華區
1291,福興宮,福德正神,,,新北市,中正路214號,道教,02-26413338.0912201728,李福榮,121.658203125,25.0690593719482,汐止區
1292,板橋後埔福德宮,福德正神,,,新北市,後埔里重慶路67巷3號之1,道教,02-29534706,許正敏,121.462097167969,25.0072898864746,板橋區
1293,板橋聚靈宮,福德正神,,,新北市,雙玉里中山路二段臨303號,道教,02-29574189,徐阿印,121.478713989258,25.0184803009033,板橋區
